id_cliente,eta,segmento,anzianita_mesi,num_prodotti,stipendio_accreditato,ha_carta_credito,ha_mutuo,ha_investimenti,saldo_medio_eur,patrimonio_gestito_eur,canale_preferito,accessi_app_mese,transazioni_mese,giorni_ultima_operazione,variazione_saldo_3m_pct,reclami_12m,nps,note_gestore,abbandono
CL003367,60,affluent,52,6,1,0,0,1,7314.67,14451.71,web,6,18,10,4.3,1,5.1,,0
CL003368,38,mass,170,4,1,1,1,1,12135.19,8214.11,filiale,3,16,12,-28.8,0,9.3,,0
CL003369,47,mass,52,3,1,0,0,1,7618.92,13640.61,filiale,1,15,8,-1.2,1,,,1
CL003370,27,mass,73,1,1,1,0,0,5115.97,0.0,app,14,14,11,-1.1,1,,,0
CL003371,85,mass,85,1,1,1,0,1,3900.36,12273.44,app,10,15,6,5.5,1,8.4,,0
CL003372,35,mass,118,3,1,1,0,0,5305.0,0.0,web,5,16,9,-15.0,0,9.8,,0
CL003373,40,private,146,3,1,0,0,1,8778.03,17752.08,web,6,11,11,4.9,0,8.4,,0
CL003374,53,mass,109,2,0,0,0,0,10140.04,0.0,app,13,11,17,10.8,0,9.5,,0
CL003375,64,mass,115,2,1,1,0,0,10456.9,0.0,filiale,0,6,11,9.0,0,8.1,,1
CL003376,53,mass,77,4,1,0,0,1,4582.68,4946.65,app,8,25,11,1.5,1,5.4,,0
CL003377,53,mass,186,4,0,1,0,1,9426.37,8083.8,app,12,6,12,15.3,0,9.6,,0
CL003378,58,mass,61,4,0,1,0,0,9048.03,0.0,filiale,1,9,15,11.8,1,2.1,,1
CL003379,76,mass,113,1,1,0,0,0,4350.86,0.0,web,0,10,9,-7.3,1,7.3,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL003380,46,private,65,7,0,1,0,1,11465.53,53522.93,filiale,3,20,8,3.4,0,6.6,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL003381,74,mass,98,2,1,0,0,0,7993.05,0.0,app,14,10,16,13.0,0,7.4,Malcontento espresso dopo l'aumento del canone annuo.,0
CL003382,71,mass,205,4,0,0,0,0,7444.97,0.0,app,10,7,14,20.7,1,10.0,,0
CL003383,83,mass,134,1,0,0,0,1,3518.48,13835.98,filiale,0,4,9,-6.4,0,8.6,,0
CL003384,80,mass,109,1,1,0,0,1,7350.13,25374.14,app,12,7,10,-9.3,0,6.3,,1
CL003385,72,affluent,146,3,1,0,0,0,11694.46,0.0,app,4,16,10,-11.3,0,4.2,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL003386,36,affluent,97,1,1,1,0,1,17055.06,8924.71,filiale,3,9,12,-14.4,0,,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL003387,71,affluent,182,4,0,1,0,0,6938.55,0.0,filiale,0,9,7,1.3,1,8.0,,0
CL003388,68,mass,148,3,0,1,0,1,5607.27,16037.18,filiale,0,12,12,-6.7,0,6.6,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL003389,39,mass,84,3,1,0,1,0,6415.38,0.0,filiale,5,8,6,8.1,0,7.2,,0
CL003390,64,affluent,117,4,1,0,0,1,10186.83,18558.85,app,11,7,12,-6.0,1,5.8,,0
CL003391,36,mass,106,2,0,1,0,1,7250.37,8937.96,filiale,5,10,10,-12.4,0,5.7,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL003392,54,mass,70,2,1,1,0,1,8881.48,14219.0,app,18,20,11,12.6,0,10.0,,0
CL003393,72,mass,139,4,1,1,0,0,4446.73,0.0,app,11,13,14,0.6,0,7.8,Lamentele ripetute sulle commissioni applicate sul conto corrente.,0
CL003394,32,mass,197,6,1,0,0,1,8174.23,7191.04,app,11,9,9,11.3,1,7.1,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL003395,42,affluent,96,4,1,1,0,1,6737.73,25873.39,app,11,13,13,-4.9,0,10.0,,0
CL003396,72,mass,112,2,1,1,0,1,6585.77,17092.27,app,10,11,17,22.0,0,7.1,Interessato a una consulenza sulla previdenza integrativa.,0
CL003397,49,private,84,5,0,0,0,1,23478.34,13316.32,filiale,4,19,8,5.4,0,6.6,,0
CL003398,83,mass,160,4,1,0,1,0,3986.64,0.0,filiale,3,22,13,-12.2,1,6.4,,0
CL003399,20,mass,74,2,1,0,0,0,6236.74,0.0,app,17,13,14,-18.6,0,5.0,,0
CL003400,67,mass,160,5,0,1,0,0,4188.68,0.0,app,13,9,8,4.7,1,6.7,,0
CL003401,73,mass,103,2,1,1,0,1,7414.75,22229.77,app,6,16,11,6.3,1,,,0
CL003402,80,mass,128,2,0,1,0,0,10607.25,0.0,web,0,5,15,9.6,0,7.0,,1
CL003403,30,mass,128,4,0,0,1,1,7464.11,12697.81,filiale,2,19,11,-20.4,0,,Chiede perche' il rendimento del portafoglio e' inferiore alle attese.,1
CL003404,84,mass,199,2,1,1,0,0,6656.26,0.0,filiale,1,18,13,-20.0,0,7.8,,0
CL003405,45,affluent,153,4,0,0,1,0,15424.7,0.0,app,12,11,8,-20.6,1,6.9,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL003406,43,mass,135,3,0,0,0,0,7960.13,0.0,filiale,2,3,69,-10.1,0,8.0,,0
CL003407,43,mass,138,1,1,0,0,0,9680.09,0.0,web,4,9,17,8.4,0,,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL003408,62,mass,127,1,0,1,0,1,9284.51,7175.97,filiale,2,6,9,1.3,0,,,0
CL003409,63,affluent,70,4,1,1,0,1,2869.43,21922.85,app,21,11,14,-19.4,0,4.6,,0
CL003410,51,mass,57,2,0,0,0,0,6763.75,0.0,web,2,5,6,-17.2,1,4.8,,0
CL003411,24,mass,73,2,0,1,0,0,4531.33,0.0,app,16,9,8,5.1,1,5.8,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,0
CL003412,85,mass,149,1,0,1,0,0,5005.4,0.0,app,4,9,8,14.8,1,7.5,,0
CL003413,34,mass,49,1,1,1,0,1,12579.63,13471.99,web,6,10,19,7.2,0,8.1,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL003414,26,mass,41,2,0,0,0,0,6003.38,0.0,app,10,9,17,19.7,1,8.7,,1
CL003415,59,mass,107,6,1,1,0,0,14868.9,0.0,web,3,11,12,5.9,1,6.4,,0
CL003416,47,private,285,7,0,1,0,1,6751.72,13165.9,web,3,12,10,19.5,0,10.0,,0
CL003417,60,mass,75,4,1,1,0,1,4521.2,5145.26,app,9,15,10,30.1,0,9.6,,0
CL003418,77,mass,116,4,1,1,0,1,9461.07,12899.57,app,6,16,13,-1.4,0,6.1,,0
CL003419,26,mass,128,5,0,1,0,0,6084.21,0.0,filiale,6,8,10,9.6,0,7.2,,0
CL003420,38,mass,128,2,1,0,0,1,7886.68,20572.62,app,12,13,16,-24.8,1,,,0
CL003421,54,mass,122,1,0,1,0,1,6668.01,11870.05,app,6,8,22,9.8,0,8.6,,1
CL003422,71,mass,72,4,1,1,0,1,6587.77,15526.97,app,11,16,16,-11.7,0,8.4,,0
CL003423,59,mass,101,1,1,1,0,0,6175.26,0.0,app,8,6,8,8.5,0,8.6,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL003424,45,mass,239,4,0,1,0,0,7493.55,0.0,app,13,12,8,-4.3,1,2.7,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,1
CL003425,60,mass,81,2,0,0,0,0,9015.09,0.0,filiale,2,10,7,6.5,0,6.0,,0
CL003426,84,affluent,109,4,1,1,1,1,17294.32,15548.29,filiale,0,12,13,-13.1,0,5.6,Insoddisfatto dei tempi di risposta dell'assistenza dopo l'ultima richiesta.,0
CL003427,51,mass,214,4,0,1,0,1,6431.71,10266.78,app,15,13,15,-3.2,0,7.6,,0
CL003428,78,mass,130,5,1,0,0,1,5958.33,14678.77,app,15,18,14,10.1,0,5.6,,0
CL003429,71,private,73,3,0,0,0,1,9620.42,20863.24,filiale,1,8,9,5.4,0,6.3,,0
CL003430,39,affluent,47,3,0,1,0,1,16322.14,10786.46,filiale,4,11,9,-22.2,0,5.1,,0
CL003431,36,mass,59,3,1,0,0,0,9192.38,0.0,app,16,15,15,-0.7,1,6.6,,0
CL003432,70,affluent,139,2,1,0,0,1,4241.83,29857.47,web,0,10,12,-6.5,1,,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,0
CL003433,33,mass,71,5,1,1,0,1,3205.91,5102.79,filiale,9,21,10,-10.9,0,8.8,,0
CL003434,42,mass,57,2,0,1,0,0,5003.92,0.0,filiale,5,8,7,-7.5,0,9.3,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL003435,35,affluent,74,2,1,0,0,1,9941.0,24859.99,app,11,26,13,10.3,1,10.0,,0
CL003436,60,affluent,81,4,1,1,0,1,8946.13,18450.39,web,0,14,11,19.8,1,7.8,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL003437,39,mass,240,5,1,0,0,0,8569.04,0.0,web,2,17,6,8.4,0,8.3,,0
CL003438,63,mass,74,2,0,1,0,1,6501.72,16686.11,filiale,0,8,7,-6.6,0,4.2,Malcontento espresso dopo l'aumento del canone annuo.,1
CL003439,81,mass,118,2,0,0,0,0,12197.27,0.0,filiale,1,3,67,1.6,0,9.2,Ha menzionato un'offerta ricevuta da una banca online con canone azzerato.,1
CL003440,74,mass,104,3,1,1,0,1,9498.08,8865.94,app,16,15,13,1.5,0,6.5,,0
CL003441,82,private,114,5,1,1,0,1,12230.14,22288.56,app,7,15,4,12.0,0,8.1,,0
CL003442,21,mass,27,1,1,0,0,1,11027.37,14864.88,filiale,3,9,9,1.3,1,7.7,,1
CL003443,50,mass,204,5,0,1,0,0,3606.3,0.0,filiale,1,16,13,8.4,0,7.1,,0
CL003444,34,mass,283,6,0,1,1,0,6741.04,0.0,filiale,0,15,11,1.8,1,6.5,,0
CL003445,80,mass,158,3,0,0,0,0,7368.76,0.0,app,8,9,10,7.4,0,4.5,,0
CL003446,66,mass,136,1,1,0,0,1,8873.41,11889.76,filiale,1,10,11,11.8,1,4.2,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,1
CL003447,41,private,40,3,1,0,0,1,5970.36,9551.81,app,16,12,6,-12.0,1,6.3,,1
CL003448,57,mass,209,3,1,1,0,1,6284.47,8846.75,filiale,2,8,12,-0.9,0,3.8,,0
CL003449,59,mass,80,4,0,1,0,0,8186.03,0.0,filiale,0,8,17,-2.0,0,10.0,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL003450,52,mass,51,1,0,0,1,1,8441.07,15912.47,app,14,7,18,10.3,0,7.1,,0
CL003451,51,mass,134,1,1,0,1,0,11208.77,0.0,app,17,10,16,0.8,0,8.0,,1
CL003452,23,mass,140,2,1,1,0,1,9457.87,11333.6,app,12,16,10,-7.9,0,,,0
CL003453,49,mass,199,2,1,1,0,1,6806.69,24938.21,app,12,10,12,-4.1,0,6.1,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL003454,42,mass,72,3,1,1,0,0,9136.11,0.0,app,16,11,15,2.7,0,6.8,,0
CL003455,74,mass,106,5,0,1,0,0,6434.66,0.0,filiale,1,10,9,8.2,0,,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL003456,77,affluent,144,2,1,0,1,1,9614.94,13513.14,app,7,21,13,-7.4,0,8.0,,0
CL003457,69,mass,114,5,0,1,0,1,9584.68,9346.63,filiale,2,12,7,-5.7,0,9.5,,1
CL003458,22,mass,101,3,0,0,0,1,6849.15,14088.6,app,15,9,13,-6.2,0,7.3,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,0
CL003459,75,mass,142,2,1,1,0,1,8061.02,10264.51,web,0,22,12,-5.7,2,5.4,Insoddisfatto dei tempi di risposta dell'assistenza dopo l'ultima richiesta.,1
CL003460,46,mass,62,2,1,1,0,0,10244.78,0.0,web,1,13,12,-4.0,0,7.0,,0
CL003461,47,affluent,200,5,1,1,1,1,12054.94,18816.1,app,14,15,13,5.6,1,4.8,,0
CL003462,82,mass,173,1,0,0,0,0,11423.05,0.0,app,6,5,13,12.2,0,7.4,,0
CL003463,77,mass,202,1,1,1,0,0,17701.05,0.0,filiale,0,20,16,-6.0,1,,Malcontento espresso dopo l'aumento del canone annuo.,0
CL003464,23,mass,35,2,0,1,0,0,9238.84,0.0,app,14,5,6,-19.8,0,8.4,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL003465,43,affluent,125,6,0,1,1,1,7539.02,14356.62,app,20,11,15,4.4,0,5.9,,0
CL003466,69,mass,175,1,0,0,0,1,8558.92,7045.29,filiale,0,5,13,-18.0,0,7.3,,0
CL003467,55,mass,116,3,0,0,0,0,8412.95,0.0,app,10,12,9,17.0,0,6.4,,0
CL003468,37,mass,45,3,1,1,0,1,8914.23,28888.22,app,14,12,8,-0.1,0,6.8,,0
CL003469,54,mass,110,2,0,0,0,1,12682.86,7294.14,app,15,9,7,3.3,0,,,0
CL003470,77,affluent,177,5,0,1,0,0,4622.63,0.0,web,1,10,11,13.3,0,3.4,,0
CL003471,34,mass,157,1,1,1,0,0,12778.7,0.0,filiale,3,14,16,-2.2,0,9.2,,0
CL003472,69,mass,75,5,1,1,1,1,14620.31,4038.97,app,12,19,16,5.5,0,7.9,,0
CL003473,68,mass,131,3,1,0,0,1,8753.67,14066.29,app,7,15,9,5.6,1,8.6,Interessato a una consulenza sulla previdenza integrativa.,0
CL003474,78,affluent,89,1,1,0,0,1,11489.84,11071.27,app,7,13,15,21.3,0,3.2,,0
CL003475,39,mass,133,6,1,0,0,0,6331.81,0.0,filiale,2,16,14,25.6,0,8.9,,0
CL003476,34,mass,147,3,1,1,0,1,6992.05,17075.05,filiale,5,19,9,0.3,0,5.6,,0
CL003477,56,private,72,3,0,0,0,1,15674.79,20665.02,app,15,9,11,18.9,0,8.9,,0
CL003478,55,mass,66,2,1,0,0,0,8985.98,0.0,app,19,11,12,-24.2,0,8.8,Malcontento espresso dopo l'aumento del canone annuo.,0
CL003479,47,affluent,72,2,1,0,0,1,12096.22,9621.84,web,4,20,10,-2.1,0,10.0,Chiede perche' il rendimento del portafoglio e' inferiore alle attese.,0
CL003480,71,affluent,118,7,1,0,0,1,11649.65,19544.24,web,0,17,16,8.6,1,7.0,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL003481,72,mass,97,4,1,1,0,0,9990.16,0.0,web,0,15,6,-16.0,0,3.7,,0
CL003482,36,mass,136,5,0,1,0,0,9553.47,0.0,app,11,15,12,26.8,0,,,0
CL003483,72,mass,203,3,1,1,0,0,4629.76,0.0,app,12,14,10,18.7,0,8.1,,0
CL003484,35,affluent,89,6,1,0,0,1,12648.22,23675.75,app,16,14,13,-3.4,0,7.5,,0
CL003485,46,affluent,67,4,1,1,0,1,19068.61,27691.18,filiale,5,19,5,26.8,0,5.4,,0
CL003486,21,private,57,4,1,1,1,1,11730.85,49389.77,web,9,14,7,10.4,0,8.6,,0
CL003487,42,mass,97,2,0,1,1,0,12705.52,0.0,app,23,5,19,3.9,0,10.0,,0
CL003488,83,mass,129,2,1,1,0,0,4832.32,0.0,filiale,1,13,12,6.3,0,7.6,Interessato a una consulenza sulla previdenza integrativa.,0
CL003489,49,mass,96,6,0,1,0,0,6891.85,0.0,filiale,3,10,10,-8.1,0,9.4,,0
CL003490,66,mass,188,1,1,1,0,1,5396.67,7338.22,filiale,0,4,15,3.0,1,6.9,,0
CL003491,27,mass,42,4,0,0,0,1,12108.81,5154.44,web,7,10,9,-8.8,0,5.8,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,0
CL003492,61,affluent,278,6,1,1,0,1,17475.49,11472.52,web,2,13,13,1.0,1,3.8,,0
CL003493,44,mass,101,4,1,0,0,1,6703.07,19433.62,web,5,20,19,2.3,1,6.7,,0
CL003494,69,mass,110,3,1,1,0,0,11141.42,0.0,app,7,16,8,3.6,0,7.8,Interessato a una consulenza sulla previdenza integrativa.,0
CL003495,81,mass,106,1,1,1,0,1,13497.38,13487.58,filiale,0,14,12,0.8,0,6.7,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL003496,55,mass,78,3,1,0,0,0,6883.16,0.0,web,3,20,9,29.2,0,7.5,,0
CL003497,26,affluent,73,3,0,0,0,1,9549.7,15871.55,web,10,8,13,-18.4,1,4.4,,1
CL003498,51,mass,109,2,0,1,1,1,9352.94,6155.28,web,3,9,8,-20.6,0,7.3,,1
CL003499,28,mass,60,4,0,0,0,0,4979.0,0.0,app,13,16,12,-9.5,0,7.4,,0
CL003500,49,mass,55,2,1,1,1,1,7288.4,9048.02,web,3,13,18,0.8,0,6.2,Ha ridotto l'operativita' e valuta di spostare la liquidita' altrove.,0
CL003501,24,mass,71,4,1,1,0,1,16434.12,23536.03,app,9,16,15,-3.8,1,4.3,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL003502,62,mass,87,4,0,0,0,0,5710.12,0.0,filiale,2,8,17,-16.0,1,4.0,,1
CL003503,40,affluent,36,1,1,0,1,1,12757.76,11950.55,filiale,1,12,14,23.9,0,10.0,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL003504,33,affluent,117,4,1,1,1,1,11180.05,31474.9,web,4,20,12,7.5,1,4.2,,0
CL003505,21,mass,15,2,0,1,0,0,6532.16,0.0,app,12,10,10,-3.0,2,5.5,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,1
CL003506,78,mass,118,2,1,1,0,1,7620.99,5155.21,app,9,16,8,-10.1,0,8.8,,0
CL003507,75,mass,126,3,0,1,0,1,14059.42,10559.3,filiale,0,14,11,-2.2,2,7.2,,1
CL003508,73,mass,217,1,1,1,0,0,8703.14,0.0,app,5,10,8,-5.1,1,10.0,,0
CL003509,23,mass,16,1,0,1,0,0,9264.34,0.0,filiale,11,10,10,5.6,0,5.0,,0
CL003510,43,affluent,137,2,1,0,1,1,17200.77,13789.41,app,11,9,13,-14.6,0,7.3,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,0
CL003511,84,mass,198,2,0,0,0,0,6211.99,0.0,filiale,0,7,9,-8.4,0,5.6,,1
CL003512,58,affluent,231,4,1,0,0,1,5964.61,8282.12,app,8,18,14,11.2,0,7.8,,0
CL003513,28,mass,147,2,1,0,0,0,14148.15,0.0,web,6,19,15,-6.3,0,5.9,,0
CL003514,29,mass,72,3,0,1,0,1,7365.84,6296.01,app,14,9,10,8.6,0,7.5,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,0
CL003515,37,mass,133,3,1,1,1,1,9971.04,8281.48,filiale,8,13,7,0.1,1,4.5,,0
CL003516,84,mass,236,3,1,0,0,0,5141.34,0.0,web,1,17,11,-2.2,0,5.2,,0
CL003517,31,mass,22,2,1,1,0,0,8147.04,0.0,web,4,19,12,-7.5,0,5.7,,0
CL003518,79,affluent,90,5,1,1,0,1,5846.46,20248.76,app,8,17,9,1.8,0,5.2,,0
CL003519,64,mass,130,3,0,1,0,1,7154.49,17875.85,web,1,6,18,-1.5,0,8.0,Insoddisfatto dei tempi di risposta dell'assistenza dopo l'ultima richiesta.,1
CL003520,80,mass,192,2,0,0,0,1,5382.08,6642.23,app,11,9,10,-27.9,2,4.6,,1
CL003521,74,mass,164,3,1,0,1,0,4909.55,0.0,app,8,13,13,14.4,0,7.6,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL003522,41,mass,108,5,1,1,0,1,6178.01,15438.48,app,17,18,9,4.9,0,,,0
CL003523,74,mass,249,6,1,1,0,0,2786.78,0.0,web,2,11,20,-16.2,2,5.5,,1
CL003524,31,mass,63,2,0,0,1,1,4385.41,14985.14,filiale,7,6,15,-1.3,0,6.7,,1
CL003525,39,mass,58,2,1,0,0,1,9537.3,23267.09,app,19,7,10,-3.1,1,8.6,,0
CL003526,33,mass,58,3,1,1,0,0,8014.97,0.0,filiale,8,10,9,-10.5,1,9.9,,0
CL003527,28,affluent,88,3,1,0,0,0,5899.89,0.0,app,12,11,9,8.8,0,8.2,,0
CL003528,25,affluent,66,2,0,0,0,1,11288.21,13005.69,web,6,10,13,17.9,1,7.6,,0
CL003529,32,mass,139,2,0,0,0,0,4908.46,0.0,web,7,14,11,-4.5,1,5.7,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,1
CL003530,27,mass,45,1,0,1,0,0,9309.45,0.0,filiale,7,7,9,-4.1,1,6.9,Malcontento espresso dopo l'aumento del canone annuo.,1
CL003531,45,mass,116,2,0,1,0,0,6659.13,0.0,app,19,4,9,-10.3,0,6.7,,1
CL003532,24,mass,118,2,0,0,0,0,6123.88,0.0,web,3,7,12,-25.7,0,7.6,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL003533,24,mass,164,2,0,0,1,0,6724.91,0.0,filiale,5,11,15,6.1,1,5.7,,0
CL003534,85,mass,101,1,1,1,0,0,19415.2,0.0,filiale,0,12,12,23.8,2,5.7,Insoddisfatto dei tempi di risposta dell'assistenza dopo l'ultima richiesta.,1
CL003535,25,mass,48,2,1,1,0,0,5148.6,0.0,filiale,7,9,9,-0.9,1,7.1,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL003536,24,mass,61,5,1,1,1,1,7635.96,18091.16,app,19,18,12,-1.2,1,6.5,,0
CL003537,21,mass,18,1,0,0,1,0,9533.31,0.0,filiale,11,10,10,0.2,0,7.8,,0
CL003538,28,affluent,92,6,1,1,0,1,6169.66,8281.26,filiale,7,18,15,-5.1,1,9.4,,0
CL003539,54,mass,122,4,1,1,0,0,3686.0,0.0,app,17,11,13,-12.8,1,6.2,,0
CL003540,74,mass,141,2,0,0,0,1,5483.84,13468.67,web,0,12,14,31.7,0,8.8,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL003541,68,mass,111,3,1,1,0,0,9450.14,0.0,app,10,11,8,6.6,1,5.9,,0
CL003542,58,affluent,193,1,0,0,0,1,7907.47,27432.11,app,8,8,15,8.1,0,8.8,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,0
CL003543,25,affluent,49,5,0,1,1,0,8266.13,0.0,app,15,14,13,28.1,0,9.1,,0
CL003544,71,mass,199,2,0,1,0,1,10039.75,15349.86,app,13,5,14,3.4,0,9.2,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL003545,22,mass,44,2,0,0,0,0,5051.61,0.0,web,4,6,15,-9.2,1,7.8,,0
CL003546,61,mass,72,3,1,1,0,0,6731.13,0.0,filiale,2,10,7,-12.1,0,9.6,,0
CL003547,47,mass,94,2,1,1,0,1,3806.49,9951.08,app,15,19,10,24.0,0,5.7,,0
CL003548,78,mass,140,3,1,1,0,0,7929.04,0.0,app,6,14,11,10.6,0,5.5,,0
CL003549,40,mass,111,1,1,0,1,1,7644.97,16080.7,app,17,10,9,-0.2,0,9.7,,0
CL003550,62,mass,56,3,0,1,1,0,9587.49,0.0,filiale,1,15,10,-5.6,0,5.8,,0
CL003551,49,affluent,84,4,0,0,0,1,5734.53,21258.78,app,13,7,16,-2.5,0,7.8,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL003552,54,mass,259,4,0,0,0,1,6459.1,5996.58,filiale,4,7,8,5.7,0,9.6,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,0
CL003553,81,mass,113,4,0,1,0,0,4182.28,0.0,app,8,14,7,23.0,0,7.0,,0
CL003554,67,mass,178,4,0,1,0,0,6320.52,0.0,web,0,7,18,0.2,1,5.4,,1
CL003555,47,mass,360,3,0,1,0,1,12615.93,13205.3,filiale,2,13,9,-9.3,0,5.4,,0
CL003556,49,mass,279,2,1,0,0,0,6134.59,0.0,filiale,5,18,12,-14.4,0,8.0,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL003557,66,affluent,81,5,1,1,0,1,5250.07,14843.08,web,3,13,11,8.6,0,7.7,,0
CL003558,42,affluent,141,3,1,1,0,1,6907.84,12362.3,filiale,4,17,16,14.0,1,9.2,,0
CL003559,31,mass,133,2,0,1,0,0,3661.47,0.0,app,18,4,10,23.1,0,8.2,,0
CL003560,50,affluent,138,7,0,0,1,1,5399.46,21175.57,web,2,13,15,33.3,3,6.8,,0
CL003561,24,mass,27,2,0,1,0,0,9121.55,0.0,app,16,9,10,-17.1,0,9.5,,0
CL003562,31,mass,89,2,1,0,0,0,3910.76,0.0,filiale,5,9,15,1.4,0,8.9,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL003563,47,mass,108,4,0,1,0,0,7902.48,0.0,web,4,11,13,-3.7,0,5.9,,1
CL003564,72,mass,82,2,0,0,0,0,7046.58,0.0,web,0,8,12,-1.3,0,,,1
CL003565,71,mass,113,5,1,1,0,0,5638.59,0.0,filiale,0,18,19,-9.0,0,6.1,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL003566,37,mass,99,2,1,0,1,0,7638.37,0.0,app,14,13,16,5.1,0,6.9,,0
CL003567,47,mass,93,4,0,1,1,0,4793.11,0.0,app,12,7,6,-14.1,1,5.2,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL003568,30,affluent,119,6,1,1,0,0,12691.68,0.0,app,26,13,12,6.8,0,8.0,,0
CL003569,69,mass,109,2,0,1,1,0,5274.63,0.0,app,13,9,15,15.0,0,6.1,,0
CL003570,36,affluent,89,5,1,0,0,1,7768.38,10828.41,web,4,19,6,-5.1,0,4.5,Ha menzionato un'offerta ricevuta da una banca online con canone azzerato.,1
CL003571,72,mass,189,4,1,0,0,0,5697.94,0.0,app,13,17,13,14.6,0,10.0,,0
CL003572,75,affluent,267,4,1,1,1,1,11946.02,20081.4,app,12,14,11,2.6,1,4.0,Insoddisfatto dei tempi di risposta dell'assistenza dopo l'ultima richiesta.,0
CL003573,65,mass,76,2,1,1,0,1,8671.33,4216.02,app,11,10,7,12.4,2,7.7,,0
CL003574,41,mass,130,6,0,1,0,1,2443.82,14013.11,app,15,14,11,4.8,1,8.3,,0
CL003575,82,mass,118,3,1,1,0,1,7720.98,7060.79,app,14,15,6,-10.1,1,7.4,,0
CL003576,65,affluent,142,4,1,0,0,1,4512.14,8226.19,web,1,20,10,0.7,1,6.0,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL003577,62,mass,70,2,0,1,0,0,6084.33,0.0,app,13,9,12,-4.3,0,5.0,,0
CL003578,76,mass,216,1,1,0,0,0,6679.05,0.0,filiale,0,13,11,11.1,0,,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL003579,78,affluent,103,7,1,1,0,1,7875.73,13590.95,app,14,26,10,-1.8,0,9.7,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL003580,25,mass,134,1,0,0,0,0,8521.33,0.0,app,18,5,8,13.7,0,8.7,,0
CL003581,78,affluent,92,5,0,1,0,0,12093.16,0.0,app,14,5,12,7.2,0,7.7,Chiede perche' il rendimento del portafoglio e' inferiore alle attese.,0
CL003582,70,mass,76,2,0,1,0,0,5118.48,0.0,app,18,6,9,3.4,0,10.0,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL003583,33,mass,70,4,1,1,1,1,5044.64,14354.44,filiale,3,13,15,4.0,0,8.9,,1
CL003584,40,mass,100,2,1,1,0,1,6874.76,17745.92,web,3,13,14,12.8,1,6.1,,0
CL003585,69,mass,318,2,0,1,0,0,3761.25,0.0,app,8,3,40,9.0,0,8.8,,1
CL003586,34,mass,92,2,0,1,0,0,5762.97,0.0,filiale,5,10,17,12.5,0,7.4,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
